,id,track_name,size_bytes,currency,price,rating_count_tot,user_rating,version_num,cont_rating,prime_genre,sup_devices_num,screenshot_num,lang_num,size_Megabytes
3369,405667771,"聚力视频HD-人民的名义,跨界歌王全网热播",90725376,USD,0.0,7446,4.0,5.0.8,12+,Entertainment,24,4,1,86.52
3370,334989259,WolframAlpha,30369792,USD,2.99,7410,4.0,1.7.3,9+,Reference,37,5,1,28.96
3371,913943275,TIDAL,63882240,USD,0.0,7398,4.0,1.18.0,12+,Music,37,5,9,60.92
3372,316227296,10 Pin Shuffle Pro Bowling,36647936,USD,3.99,7315,4.0,2.01,4+,Games,37,5,6,34.95
3373,310636441,"iStudiez Pro – Homework, Schedule, Grades",55815168,USD,2.99,7308,4.0,1.9.1,4+,Productivity,37,5,30,53.23
3374,990345796,Builder Buddies: 3D City Building Simulator,10946560,USD,0.0,7197,4.0,1.2.0,9+,Games,38,5,1,10.44
3375,543054341,Word Search Colorful,19643392,USD,0.0,7131,4.0,4.98.98,12+,Games,38,5,13,18.73
3376,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,USD,9.99,7033,4.0,8.3,4+,Business,37,5,11,60.06
3377,325954996,Spider:  The Secret of Bryce Manor,126312448,USD,1.99,6780,4.0,1.5,9+,Games,38,0,5,120.46
3378,633443676,Deus Ex: The Fall,1654582272,USD,4.99,6764,4.0,1.0.6,17+,Games,37,5,5,1577.93
3379,1112858566,Nerve — Truth or Dare Dirty Houseparty Party Games,89057280,USD,0.0,6658,4.0,2.0.1,17+,Lifestyle,37,4,7,84.93
3380,941931465,Hidden Objects: Mystery Society: Solve Crime Cases,94069760,USD,0.0,6624,4.0,3.14,12+,Games,40,5,1,89.71
3381,467738064,"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",64024576,USD,0.0,6408,4.0,4.1.2,4+,Shopping,37,0,1,61.06
3382,984394908,Order & Chaos 2: 3D MMO RPG Online Game,703052800,USD,0.0,6325,4.0,2.0.0,12+,Games,38,5,15,670.48
3383,1151831172,Twin Moons Society™: Hidden Mystery,83590144,USD,0.0,6219,4.0,0.4.400,4+,Games,24,5,11,79.72
3384,917932200,GIF Keyboard,71191552,USD,0.0,5979,4.0,3.5,17+,Utilities,37,4,22,67.89
3385,924620788,Google Classroom,143749120,USD,0.0,5942,4.0,2.2017.21202,4+,Education,37,5,33,137.09
3386,489833171,Visage makeup editor plus photo teeth whitener,134016000,USD,0.0,5767,4.0,4.0.9,4+,Photo & Video,37,3,10,127.81
3387,394075284,Youku HD,145140736,USD,0.0,5683,4.0,5.0,12+,Entertainment,24,5,1,138.42
3388,971756507,Does not Commute,87481344,USD,0.0,5645,4.0,1.4.0,4+,Games,40,5,9,83.43
3389,469863705,Khan Academy: you can learn anything,162706432,USD,0.0,5459,4.0,4.3.0,4+,Education,37,5,6,155.17
3390,595303942,Baby Care & Dress Up - Love & Have Fun with Babies,123812864,USD,0.0,5230,4.0,3.4,4+,Games,38,5,11,118.08
3391,675628523,Skinseed - Skin Creator for Minecraft Skins,46197760,USD,0.0,5222,4.0,5.12,4+,Entertainment,37,5,1,44.06
3392,1051334048,RISK: Global Domination,222176256,USD,0.0,5217,4.0,1.11.38,9+,Games,38,5,1,211.88
3393,577333970,Checkout 51: Grocery Coupons & Cash Back Savings,18385920,USD,0.0,4878,4.0,5.6,4+,Shopping,37,0,3,17.53
3394,419135449,iTheme - Themes for iPhone and iPad,52618240,USD,1.99,4719,4.0,5.1,4+,Lifestyle,37,5,23,50.18
3395,579581125,SmartNews - Trending News & Stories,26681344,USD,0.0,4645,4.0,4.1.10,17+,News,37,5,2,25.45
3396,973741088,PowerSchool Mobile,39950336,USD,0.0,4547,4.0,1.1.3,4+,Education,37,4,3,38.1
3397,333180061,Canabalt,27934720,USD,2.99,4540,4.0,2.31,9+,Games,43,5,15,26.64
3398,440141669,SHADOWGUN,517828608,USD,4.99,4513,4.0,1.6.0,12+,Games,43,5,1,493.84
3399,463869460,Ricky Carmichael's Motocross Matchup Pro,170055680,USD,0.99,4498,4.0,1.1.8,4+,Games,37,5,6,162.18
3400,735945527,Cut the Rope: Time Travel Free,122609664,USD,0.0,4327,4.0,1.1.0,4+,Games,38,5,1,116.93
3401,603092599,A Beautiful Mess,63549440,USD,0.99,4251,4.0,2.4,4+,Photo & Video,38,5,1,60.61
3402,523403945,Best Skins Creator Pro - for Minecraft PE & PC,36002816,USD,1.99,4243,4.0,5.3.5,4+,Utilities,37,5,2,34.33
3403,337866370,Jet Car Stunts,32848910,USD,1.99,4088,4.0,1.5.0,4+,Games,47,4,1,31.33
3404,563546294,Minecraft: Skin Studio,46211072,USD,3.99,4006,4.0,4.8.0,4+,Games,37,5,11,44.07
3405,1065781769,Houseparty - Group Video Chat,79375360,USD,0.0,3991,4.0,1.1.3,12+,Social Networking,37,4,1,75.7
3406,1040227414,Exploding Kittens® - The Official Game,214897664,USD,1.99,3980,4.0,3.1.9,9+,Games,37,4,1,204.94
3407,401643317,UPAD 3,34397184,USD,5.99,3849,4.0,3.29,4+,Productivity,24,5,2,32.8
3408,586910133,Smart Alarm Clock : sleep cycle & snoring recorder,49837056,USD,0.0,3779,4.0,8.4,4+,Health & Fitness,37,0,9,47.53
3409,1012298403,Don't Starve: Pocket Edition,403637248,USD,4.99,3742,4.0,1.10,9+,Games,37,1,1,384.94
3410,708379313,Bose SoundTouch,54193152,USD,0.0,3687,4.0,14.80.6,12+,Music,37,4,1,51.68
3411,738717933,Farming Simulator 14,133218304,USD,0.0,3615,4.0,1.3.2,4+,Games,43,5,6,127.05
3412,361231506,Rubik's® Cube,151954432,USD,1.99,3531,4.0,2.5,4+,Games,38,5,1,144.92
3413,288419283,RadarScope,172772352,USD,9.99,3449,4.0,3.4.1,4+,Weather,37,5,1,164.77
3414,910738761,The Maze Runner ™,261382144,USD,0.0,3370,4.0,1.8.3,12+,Games,43,5,1,249.27
3415,960251959,Lara Croft: Relic Run,240062464,USD,0.0,3366,4.0,1.10.0,9+,Games,40,5,1,228.94
3416,335047649,ScanBizCards Business Card Reader,96815104,USD,0.99,3166,4.0,6.08,4+,Business,37,5,5,92.33
3417,505253234,Charity Miles: Walking & Running Distance Tracker,140154880,USD,0.0,3115,4.0,4.2.2,4+,Health & Fitness,37,0,1,133.66
3418,992140314,Total War Battles: KINGDOM,630600704,USD,0.0,3092,4.0,1.3,12+,Games,37,5,1,601.39
3419,1038796140,Shopkins World!,660983808,USD,0.0,3047,4.0,2.7.5,4+,Games,37,4,3,630.36
3420,968999008,Goat Simulator GoatZ,408956928,USD,4.99,3035,4.0,1.6.2,12+,Games,40,5,1,390.01
3421,373236724,"OPlayer HD - video player, classic media streaming",127020032,USD,4.99,2944,4.0,3.3,17+,Entertainment,24,5,29,121.14
3422,1056683884,Love and Hip Hop The Game,1335678976,USD,0.0,2908,4.0,1.50,12+,Games,37,5,45,1273.8
3423,519077434,Text 2 Group Pro - Quickly send SMS messages,49426432,USD,2.99,2798,4.0,7.5,4+,Productivity,38,5,15,47.14
3424,933236570,The Trace: Murder Mystery Game - Analyze evidence and solve the criminal case,278077440,USD,3.99,2570,4.0,1.5.2,12+,Games,38,5,1,265.2
3425,306169895,Tozzle - Toddler's favorite puzzle,168192000,USD,2.99,2562,4.0,5.1,4+,Games,37,5,4,160.4
3426,872424895,Torque Burnout,672060416,USD,0.0,2531,4.0,1.9.1,4+,Games,37,5,12,640.93
3427,621491290,Design This Castle,243441664,USD,0.0,2500,4.0,1.0.8,4+,Games,38,5,1,232.16
3428,959270676,Player for Acapella Triller illuminati Edition,9934848,USD,0.0,2476,4.0,2.5,9+,Lifestyle,40,2,1,9.47
3429,487922291,Eventbrite - Local Events & Fun Things To Do Near Me,52518912,USD,0.0,2353,4.0,4.3.3,4+,Entertainment,38,0,8,50.09
3430,595689324,Marvel Pinball,87406592,USD,0.99,2298,4.0,1.8,9+,Games,40,2,1,83.36
3431,526012271,Tom Loves Angela for iPad,55357440,USD,2.99,2286,4.0,2.0,4+,Entertainment,26,4,13,52.79
3432,1109008912,Craft Royale: Clash of Pixels,222895104,USD,0.0,2285,4.0,2.7,9+,Games,37,5,1,212.57
3433,1040451985,Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,49267712,USD,0.0,2211,4.0,1.5,4+,Music,38,5,14,46.99
3434,613398383,PlayKids - Educational Cartoons and Games for Kids,376676352,USD,0.0,2196,4.0,4.1.2,4+,Education,37,5,8,359.23
3435,385533456,The Incident,19534848,USD,0.99,2070,4.0,1.7,4+,Games,37,5,1,18.63
3436,924589795,Highrise - Your Avatar Community,116480000,USD,0.0,2011,4.0,2.2.3,12+,Social Networking,37,5,15,111.08
3437,901722848,Find my Fitbit - Finder app for lost fitbits,23547904,USD,5.99,2007,4.0,2.6.2,4+,Health & Fitness,37,5,1,22.46
3438,1042987645,Face Swap Live,89829376,USD,1.99,1995,4.0,2.1.3,12+,Photo & Video,37,5,13,85.67
3439,573885698,百度视频HD-高清电视剧、电影在线观看神器,105649152,USD,0.0,1987,4.0,6.0.0,17+,Entertainment,24,5,1,100.75
3440,407976815,AVPlayerHD,39835648,USD,2.99,1986,4.0,2.84,17+,Entertainment,24,5,11,37.99
3441,1153896723,Icy Ropes,93580288,USD,0.0,1931,4.0,1.12,4+,Games,37,5,0,89.25
3442,467703220,Elmo Calls,87581696,USD,1.99,1915,4.0,3.7,4+,Games,38,5,1,83.52
3443,414834813,Pocket Casts,48323584,USD,3.99,1911,4.0,6.7.1,9+,News,37,5,1,46.08
3444,1028984371,Angry Birds Action!,1504883712,USD,0.0,1863,4.0,2.6.2,4+,Games,37,5,1,1435.17
3445,546287349,PetWorld 3D: My Animal Rescue Premium,177914880,USD,5.99,1815,4.0,4.1,4+,Games,38,5,8,169.67
3446,479067148,The Moron Test 2,17226765,USD,0.99,1801,4.0,3.1,4+,Entertainment,43,5,1,16.43
3447,1070864992,Solo Selfie,140281856,USD,0.0,1799,4.0,2.2.1,4+,Photo & Video,37,4,11,133.78
3448,335709058,Stylebook,44135424,USD,3.99,1729,4.0,7.0,17+,Lifestyle,37,5,3,42.09
3449,325962257,My Measures PRO,79882240,USD,7.99,1701,4.0,6.06,4+,Productivity,37,5,21,76.18
3450,1017148055,Stash Invest: Investing & Financial Education,110992384,USD,0.0,1655,4.0,1.6.12,4+,Finance,37,0,1,105.85
3451,1103637547,Coach Bus Simulator,283934720,USD,0.0,1621,4.0,1.3.0,4+,Games,37,5,1,270.78
3452,557130558,HelloTalk Language Exchange Learning App,167054336,USD,0.0,1619,4.0,2.3.4,4+,Education,38,4,20,159.32
3453,502344938,OnSong,75674624,USD,24.99,1576,4.0,1.99995,4+,Music,43,5,16,72.17
3454,294631159,WeatherPro,69079040,USD,1.99,1572,4.0,4.8.2,4+,Weather,37,0,13,65.88
3455,965609252,Kiwi - Q&A,101882880,USD,0.0,1538,4.0,3.0.20,12+,Social Networking,37,4,34,97.16
3456,364165557,Small World 2,234123264,USD,1.99,1506,4.0,2.5.1,9+,Games,26,5,6,223.28
3457,966333863,Pathfinder Adventures,729790464,USD,0.0,1498,4.0,1.1.6.4.3,9+,Games,38,4,1,695.98
3458,618790117,Cute CUT Pro - Full Featured Video Editor,52002816,USD,5.99,1478,4.0,1.8.5,4+,Photo & Video,38,5,12,49.59
3459,868759616,Rocket Cars,154898432,USD,0.0,1404,4.0,1.1.2,4+,Games,38,5,12,147.72
3460,1035690802,Titan Quest,1323163648,USD,7.99,1350,4.0,1.0.4,9+,Games,25,5,7,1261.87
3461,1030902626,Scribblenauts Unlimited,567910400,USD,4.99,1350,4.0,1.20,9+,Games,37,5,1,541.6
3462,634467171,Glitché,30717952,USD,0.99,1338,4.0,2.12,4+,Photo & Video,37,5,1,29.29
3463,1086316112,Disney LOL,59685888,USD,0.0,1259,4.0,1.7.2,4+,Entertainment,37,5,1,56.92
3464,611071723,Duck Life,235831296,USD,0.99,1257,4.0,2.54,4+,Games,37,5,1,224.91
3465,1075820557,Super Arc Light,109820928,USD,1.99,1246,4.0,2.02,4+,Games,40,5,1,104.73
3466,1007115851,Spellbinders,152692736,USD,0.0,1245,4.0,1.6.1,9+,Games,37,5,1,145.62
3467,840146800,Ninja UP!,37830656,USD,0.0,1233,4.0,1.1.0,4+,Games,39,4,2,36.08
3468,400666114,Guitar Pro,34405376,USD,6.99,1218,4.0,1.7.3,4+,Music,38,5,12,32.81
3469,1040671838,Star Skater,270223360,USD,0.0,1189,4.0,1.12.383,9+,Games,37,5,18,257.71
3470,1081832850,Handbrake Valet,66203648,USD,0.0,1187,4.0,1.1,4+,Games,37,5,1,63.14
3471,1113223808,Rival Stars College Football,271124480,USD,0.0,1132,4.0,1.3.2,4+,Games,37,5,22,258.56
3472,520978510,ZENFORMS: Protectors,111136768,USD,1.99,1127,4.0,1.3.6,12+,Games,40,2,1,105.99
3473,561521557,Agricola,349272064,USD,6.99,1107,4.0,1.2.3,12+,Games,40,5,7,333.09
3474,1086929344,Dancing with the Stars: The Official Game,350794752,USD,0.0,1098,4.0,2.7,4+,Games,37,4,1,334.54
3475,347393479,Roadside America,10231808,USD,2.99,1093,4.0,1.9.0,9+,Travel,38,0,1,9.76
3476,1096918571,Google Duo - simple video calling,44514304,USD,0.0,1033,4.0,12.0,4+,Social Networking,37,0,74,42.45
3477,1066338494,Live Wallpapers for Me - Animated HD Backgrounds,29489152,USD,1.99,1030,4.0,1.7,4+,Entertainment,37,0,15,28.12
3478,783636913,First Strike 1.3,149073920,USD,3.99,1016,4.0,1.3.1.1,12+,Games,38,5,1,142.17
3479,452186370,百度地图-智能的手机导航，公交地铁出行必备,213586944,USD,0.0,1014,4.0,9.8.2,17+,Navigation,37,0,2,203.69
3480,989148225,Sky Gamblers Air Supremacy,1654782976,USD,2.99,1010,4.0,1.8.2,12+,Games,38,5,10,1578.12
3481,1068847177,Monster Tail,140006400,USD,0.0,998,4.0,1.6,9+,Games,37,5,0,133.52
3482,1042770650,ROCKY™,345278464,USD,0.0,989,4.0,1.1,9+,Games,38,5,1,329.28
3483,1075872386,Mr. Crab 2,114213888,USD,0.0,989,4.0,1.6.2,4+,Games,37,5,14,108.92
3484,919010633,Cartoon Wars 3,123680768,USD,0.0,979,4.0,150,12+,Games,40,5,3,117.95
3485,957255155,Disney Magical Dice,270143488,USD,0.0,947,4.0,1.1.0,4+,Games,38,5,15,257.63
3486,853926670,Webcams – EarthCam,43324416,USD,0.0,912,4.0,1.2.99,4+,Travel,37,5,1,41.32
3487,675054186,OfficeSuite Pro (Mobile Office),172608512,USD,14.99,896,4.0,5.3.1,4+,Business,37,5,10,164.61
3488,306628397,Phrase Party!,47774720,USD,1.99,878,4.0,8.7.5,17+,Games,38,5,1,45.56
3489,962397288,Exit Zone,16692224,USD,0.0,875,4.0,1.4,4+,Games,37,5,1,15.92
3490,1116980952,Eden: The Game - Build Your Village!,148648960,USD,0.0,823,4.0,1.3,4+,Games,37,5,9,141.76
3491,948478740,MacID,6208512,USD,3.99,820,4.0,1.3.6,4+,Utilities,37,5,2,5.92
3492,556382158,Pacific Fleet,92250112,USD,5.99,806,4.0,2.10,12+,Games,43,5,1,87.98
3493,909195466,Last Voyage,318521344,USD,1.99,805,4.0,2.0.1,4+,Games,38,5,1,303.77
3494,1145465310,Strawberry Shortcake Holiday Hair - Fashion World,413144064,USD,0.0,795,4.0,1.2,4+,Entertainment,38,5,9,394.0
3495,1016360869,Marry Me - Perfect Wedding Day!,201636864,USD,0.0,795,4.0,1.3,4+,Games,38,5,10,192.3
3496,373493387,AnkiMobile Flashcards,19371008,USD,24.99,753,4.0,2.0.30,4+,Education,37,5,1,18.47
3497,794884903,Jumpy Horse Show Jumping,1122046976,USD,2.99,746,4.0,1.9,4+,Games,37,2,1,1070.07
3498,797818385,Repost It! for Instagram Pro - Video Photo Whiz,54003712,USD,2.99,745,4.0,1.6.0,4+,Social Networking,37,3,1,51.5
3499,410319945,QWOP for iOS,27227934,USD,0.99,735,4.0,1.07,4+,Games,43,4,1,25.97
3500,517812925,Block Story Premium,224559104,USD,2.99,734,4.0,11.2.3,9+,Games,37,5,1,214.16
3501,1070998254,Wheel of Fortune PUZZLE POP,191639552,USD,0.99,732,4.0,1.9,4+,Games,38,5,1,182.76
3502,373515261,WeatherPro for iPad,59475968,USD,2.99,725,4.0,4.4.2,4+,Weather,24,5,13,56.72
3503,988383602,Death Run : Mini Game With Worldwide Multiplayer,121913344,USD,0.99,721,4.0,1.5,9+,Games,43,4,1,116.27
3504,794960248,Tengami,259990528,USD,3.99,703,4.0,1.4.1,4+,Games,37,5,14,247.95
3505,1077142297,Catch Rate,28363776,USD,0.0,691,4.0,2.1,4+,Games,37,0,1,27.05
3506,463240522,HISTORY Here,23040000,USD,0.0,685,4.0,3.1,4+,Travel,38,0,1,21.97
3507,834715612,Forgotten Memories: Alternate Realities,1361486848,USD,5.99,669,4.0,1.0.6,12+,Games,38,5,1,1298.42
3508,1112071930,"Kubo: A Samurai Quest ™ - Match, Collect, Battle!",191382528,USD,0.0,668,4.0,3.1.1,4+,Games,37,5,1,182.52
3509,1141118823,Gravity Trump,32374784,USD,0.0,647,4.0,1.0.1,4+,Games,37,5,1,30.88
3510,500108743,仙劍奇俠傳5 - 劍傲丹楓,258815519,USD,2.99,646,4.0,1.2.1,4+,Games,43,5,1,246.83
3511,917229473,Warmlight - Manual Camera & Photo Editor,57647104,USD,4.99,643,4.0,2.1,4+,Photo & Video,37,5,16,54.98
3512,1117844680,Endless Ducker,159752192,USD,0.0,639,4.0,1.0.2,4+,Games,38,5,1,152.35
3513,957316969,Psych,38133760,USD,0.0,635,4.0,1.02,4+,Games,40,4,1,36.37
3514,941087958,Bike Unchained,545665024,USD,0.0,629,4.0,1.15,4+,Games,37,5,1,520.39
3515,458318329,腾讯视频-欢乐颂2全网首播,112337920,USD,0.0,613,4.0,5.6.2,17+,Entertainment,38,0,1,107.13
3516,1161136955,Extreme Trucks Simulator,474310656,USD,0.0,579,4.0,1.3.1,4+,Games,37,5,1,452.34
3517,1093833768,Candy Makeup - Sweet Salon Game for Girls,127670272,USD,0.0,575,4.0,1.6,4+,Games,38,5,11,121.76
3518,965114347,Farming PRO 2015,142140416,USD,1.99,560,4.0,2.0,4+,Games,40,5,1,135.56
3519,655890150,"Screens - Remote Desktop, VNC, Screen Sharing",43640832,USD,19.99,559,4.0,4.4.1,4+,Productivity,37,5,11,41.62
3520,973056418,LiveMixtapes,63872000,USD,0.0,555,4.0,2.1,12+,Music,37,0,1,60.91
3521,775737172,iA Writer,28087296,USD,3.99,541,4.0,4.0.5,4+,Productivity,37,5,3,26.79
3522,1024522751,Beneath The Lighthouse,149087232,USD,0.0,526,4.0,1.1.5,9+,Games,40,5,1,142.18
3523,650684932,OBD Fusion - OBD2 vehicle scan tool & diagnostics,78813184,USD,9.99,521,4.0,4.0.1,4+,Travel,37,5,1,75.16
3524,557121061,MetaMoJi Note - note taking and PDF annotation app,103659520,USD,7.99,493,4.0,3.9.3,4+,Productivity,38,5,13,98.86
3525,871458763,Stay In The Line Pro,6758400,USD,0.99,474,4.0,1.0.3,4+,Games,40,0,1,6.45
3526,892955084,Mafia Mystery,24090624,USD,0.0,465,4.0,2.1.2,4+,Games,37,3,1,22.97
3527,1061909513,Top Model - Next Fashion Star,131962880,USD,0.0,453,4.0,1.3,4+,Games,38,5,11,125.85
3528,1087266454,Move the Match - Matchstick Puzzles for Free,35869696,USD,0.0,441,4.0,1.1.1,4+,Games,37,5,10,34.21
3529,822701037,Sometimes You Die,27910144,USD,1.99,428,4.0,1.31,12+,Games,40,3,2,26.62
3530,1003201868,Fancy Makeup Shop - Brush & Blush,106096640,USD,0.0,425,4.0,1.4,4+,Games,38,5,11,101.18
3531,946477821,Evoland,72448000,USD,4.99,424,4.0,1.3.1,9+,Games,40,5,8,69.09
3532,604376012,Little Inferno,48181248,USD,2.99,418,4.0,1.33,12+,Games,39,0,6,45.95
3533,635080617,"Casino X - Free Slot Machines, Poker, Blackjack",74799104,USD,0.0,416,4.0,1.98,12+,Games,37,0,18,71.33
3534,1047610405,Rope Racers - Fun Multiplayer Racing Game,137255936,USD,0.0,404,4.0,1.7.2,9+,Games,38,5,9,130.9
3535,575812869,Dr. Panda Daycare,79133696,USD,2.99,401,4.0,2.4,4+,Education,40,5,15,75.47
3536,771989093,LEGO® Friends,766447616,USD,4.99,400,4.0,1.2.67152,4+,Games,38,5,1,730.94
3537,1126382960,Thomas & Friends: Magical Tracks - Kids Train Set,308592640,USD,0.0,389,4.0,1.3,4+,Entertainment,38,5,8,294.3
3538,479665601,iZip Pro - Zip Unzip Unrar Tool,55524352,USD,5.99,378,4.0,13.01,4+,Utilities,37,5,3,52.95
3539,1057030968,Forecast Bar,129855488,USD,0.0,375,4.0,3.4.1,4+,Weather,37,5,1,123.84
3540,1091699305,OctoPie - a Game Shakers App,264453120,USD,0.0,374,4.0,2.0,4+,Games,37,5,13,252.2
3541,550971517,Dr. Panda's Restaurant,125091840,USD,1.99,370,4.0,2.5,4+,Games,40,5,17,119.3
3542,883997728,Monty Python's The Ministry of Silly Walks,421027840,USD,1.99,356,4.0,1.2.7,4+,Games,38,2,1,401.52
3543,1132201707,"Wedding Planner - Dress Up, Makeup & Cake Design",266102784,USD,0.0,346,4.0,1.0.4,4+,Games,38,5,11,253.78
3544,1047666264,Ultimate Briefcase,57072640,USD,0.0,343,4.0,1.0.6,9+,Games,43,5,1,54.43
3545,1087817882,Puppy Life - Secret Pet Party,195533824,USD,0.0,343,4.0,1.1,4+,Games,38,5,11,186.48
3546,358055270,"Dude, your car!",40586240,USD,0.99,343,4.0,2.5,4+,Entertainment,38,0,30,38.71
3547,1077590028,Diner Dynasty,111960064,USD,0.0,342,4.0,1.1.0,4+,Games,37,5,20,106.77
3548,609405853,Dr. Panda Supermarket,138589184,USD,2.99,342,4.0,1.7,4+,Education,40,4,19,132.17
3549,1045947023,Sacred Legends,528630784,USD,0.0,335,4.0,1.1.5,12+,Games,38,5,13,504.14
3550,953936584,Tower Knights!,310361088,USD,0.0,334,4.0,1.4.0,4+,Games,37,5,11,295.98
3551,1033342465,Just Press Record,2425856,USD,4.99,334,4.0,2.2.1,4+,Utilities,37,5,1,2.31
3552,527143310,CamCard HD -business card scanner & reader,80380928,USD,7.99,319,4.0,1.2.10,4+,Business,24,5,7,76.66
3553,1153136025,Crooked Path: Infinity Run,97175552,USD,0.0,318,4.0,1.15,4+,Games,37,5,1,92.67
3554,1076751035,Tennis Bits,154455040,USD,0.0,316,4.0,2.0,4+,Games,38,5,1,147.3
3555,1031155880,Solar Walk ™ 2 - Space Missions & Solar System,610393088,USD,2.99,316,4.0,1.4.2,4+,Education,37,5,10,582.12
3556,1061610336,Kids Movie Night - Popcorn & Soda,98892800,USD,0.0,314,4.0,1.5,4+,Games,38,5,11,94.31
3557,364762290,Animation & Drawing by Do Ink,33857536,USD,4.99,308,4.0,4.5,4+,Education,24,5,1,32.29
3558,1052582820,Rock The School - Class Clown,83648512,USD,0.0,303,4.0,1.2,4+,Games,40,5,12,79.77
3559,1126269043,Z Buster,480581632,USD,0.0,301,4.0,1.4,9+,Games,38,5,1,458.32
3560,320650307,Harvest - Select the Best Produce,18165760,USD,1.99,299,4.0,3.1,4+,Food & Drink,38,0,1,17.32
3561,1032432287,HOUND Voice Search & Assistant,63474688,USD,0.0,297,4.0,1.7.1,9+,Productivity,37,0,1,60.53
3562,583976519,Cubasis 2 - Mobile Music Creation System,1032812544,USD,49.99,297,4.0,2.1,4+,Music,24,5,1,984.97
3563,991563953,Blyss,163149824,USD,0.99,288,4.0,2.9,4+,Games,40,5,1,155.59
3564,1147225129,Tidal Rider,85362688,USD,0.0,284,4.0,1.4,4+,Games,38,5,1,81.41
3565,765256153,Hard Time VIP (Prison Sim),47905792,USD,4.99,276,4.0,1.36,17+,Games,40,4,16,45.69
3566,1132539563,Linia,87257088,USD,1.99,271,4.0,1.4,4+,Games,37,5,7,83.21
3567,1107282504,NeoWars,138093568,USD,0.0,267,4.0,1.0.7,9+,Games,37,5,2,131.7
3568,948861271,Owl Simulator,104480768,USD,0.99,263,4.0,1.1,9+,Games,43,5,1,99.64
3569,521577043,VinoCell: manage your wine cellar like a pro,37157888,USD,8.99,248,4.0,3.5.1,17+,Food & Drink,37,5,6,35.44
3570,664457128,Math 42,45851648,USD,0.0,248,4.0,3.2.1,4+,Education,37,5,6,43.73
3571,964351449,Hiking Project,88667136,USD,0.0,247,4.0,3.1.6,4+,Sports,37,5,1,84.56
3572,1080434313,FabFocus - portraits with depth and bokeh,83113984,USD,3.99,244,4.0,1.0.6,4+,Photo & Video,25,3,9,79.26
3573,982235342,Take Off - The Flight Simulator,1406915584,USD,0.99,244,4.0,1.0.6,4+,Games,35,5,17,1341.74
3574,1076619087,HISTORY Vault,51880960,USD,0.0,239,4.0,2.2,12+,Entertainment,37,5,1,49.48
3575,1080290867,Garfield: My BIG FAT Diet,294095872,USD,0.0,236,4.0,1.0.24,4+,Games,38,5,11,280.47
3576,616728746,Slow Shutter!,2039808,USD,1.99,230,4.0,2.6,4+,Photo & Video,38,5,1,1.95
3577,1033076651,TALES OF LINK,111104000,USD,0.0,229,4.0,3.5.6,4+,Games,40,5,2,105.96
3578,1037820836,Build Your Palace,169842688,USD,0.99,228,4.0,1.3,4+,Games,37,5,1,161.97
3579,1013818720,Heroki,373096448,USD,4.99,225,4.0,1.2,9+,Games,37,5,1,355.81
3580,1093409783,Through The Fog!,186491904,USD,0.0,216,4.0,1.6,4+,Games,37,5,23,177.85
3581,1181582218,Addon Creator Studio for Minecraft PE,61915136,USD,1.99,214,4.0,1.2,12+,Entertainment,37,4,1,59.05
3582,587849880,Bokeh Lens,3923968,USD,0.99,206,4.0,1.3.6,4+,Photo & Video,37,0,1,3.74
3583,527705255,"Hurricane Tracker WESH 2 Orlando, Central Florida",29992960,USD,0.0,203,4.0,4.1,4+,Weather,37,1,1,28.6
3584,1116494563,Hoverboard Simulator - Endless Hover Board Race,34868224,USD,0.0,203,4.0,1.2,4+,Games,40,2,1,33.25
3585,1041898963,Fairytale Fiasco - Sleeping Spell Rescue,145756160,USD,0.0,201,4.0,2.5,4+,Games,38,5,11,139.0
3586,720656825,Broken Sword 5 - the Serpent's Curse,1943845888,USD,6.99,199,4.0,1.14,12+,Games,38,5,1,1853.8
3587,1151734656,Order's Up,79126528,USD,0.0,188,4.0,1.1,4+,Games,38,5,11,75.46
3588,655903467,Background Player Pro for Cloud Platforms,51890176,USD,2.99,184,4.0,3.7,17+,Productivity,40,5,54,49.49
3589,1066882875,Dofus Pogo,272736256,USD,0.0,181,4.0,1.03,4+,Games,38,5,1,260.1
3590,650715760,LetterGlow - Graphic Design & Photo Editing,125425664,USD,2.99,181,4.0,2.2.6,4+,Photo & Video,37,0,9,119.62
3591,690802539,ABC Ninja - The Alphabet Slicing Game for Kids,18952192,USD,0.99,172,4.0,3.0,4+,Education,37,5,1,18.07
3592,380974668,Vestiaire Collective - Pre-Owned Luxury Fashion,138755072,USD,0.0,169,4.0,4.2.7,4+,Shopping,37,5,5,132.33
3593,1152611696,Black - Live Wallpapers,84504576,USD,1.99,158,4.0,1.3.7,4+,Lifestyle,37,0,11,80.59
3594,1085697317,Blocs Wave - Make & Record Music,70608896,USD,0.0,158,4.0,12.1,4+,Music,37,5,1,67.34
3595,1092463062,Pixelgrams: Pixel Puzzles,83761152,USD,0.0,156,4.0,1.4.0,9+,Games,38,5,1,79.88
3596,1146552070,Dog Sled Saga,79204352,USD,3.99,155,4.0,1.0.6,4+,Games,37,5,1,75.54
3597,1094663982,Championship Manager 17,82527232,USD,0.0,154,4.0,1.3,12+,Games,38,5,1,78.7
